127.0.0.1, 2025-01-06 09:22:42, GET, /, HTTP/1.1, 303, 0.032820
127.0.0.1, 2025-01-07 14:09:30, GET, /admin/default/site, HTTP/1.1, 200, 0.028534
127.0.0.1, 2025-01-07 14:09:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:09:31, POST, /admin/default/enable/examples, HTTP/1.1, 200, 0.013623
127.0.0.1, 2025-01-07 14:09:32, POST, /admin/default/enable/welcome, HTTP/1.1, 200, 0.012739
127.0.0.1, 2025-01-07 14:09:33, GET, /admin/default/site, HTTP/1.1, 200, 0.025160
127.0.0.1, 2025-01-07 14:09:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:09:34, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013985
127.0.0.1, 2025-01-07 14:09:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:09:36, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013996
127.0.0.1, 2025-01-07 14:09:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:10:02, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016263
127.0.0.1, 2025-01-07 14:10:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000995
127.0.0.1, 2025-01-07 14:11:50, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.011075
127.0.0.1, 2025-01-07 14:11:50, GET, /favicon.ico, HTTP/1.1, 400, 0.001003
127.0.0.1, 2025-01-07 14:11:50, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.014316
127.0.0.1, 2025-01-07 14:11:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:11:51, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.023788
127.0.0.1, 2025-01-07 14:11:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:11:51, GET, /admin/default/site, HTTP/1.1, 200, 0.035417
127.0.0.1, 2025-01-07 14:11:52, GET, /favicon.ico, HTTP/1.1, 400, 0.001189
127.0.0.1, 2025-01-07 14:11:53, GET, /admin/default/site, HTTP/1.1, 200, 0.031274
127.0.0.1, 2025-01-07 14:11:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:11:54, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.014562
127.0.0.1, 2025-01-07 14:11:54, GET, /favicon.ico, HTTP/1.1, 400, 0.001009
127.0.0.1, 2025-01-07 14:11:56, GET, /admin/default/site, HTTP/1.1, 200, 0.028560
127.0.0.1, 2025-01-07 14:11:56, GET, /favicon.ico, HTTP/1.1, 400, 0.001120
127.0.0.1, 2025-01-07 14:11:57, GET, /welcome/default/index, HTTP/1.1, 200, 0.027919
127.0.0.1, 2025-01-07 14:11:57, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.001004
127.0.0.1, 2025-01-07 14:11:58, GET, /admin/default/site, HTTP/1.1, 200, 0.032791
127.0.0.1, 2025-01-07 14:11:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/default/index, HTTP/1.1, 200, 0.013680
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/css/calendar.css, HTTP/1.1, 304, 0.001222
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/css/web2py.css, HTTP/1.1, 304, 0.002455
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/css/stupid.css, HTTP/1.1, 304, 0.002246
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/css/examples.css, HTTP/1.1, 304, 0.001013
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/js/jquery.js, HTTP/1.1, 304, 0.001013
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/js/calendar.js, HTTP/1.1, 304, 0.001013
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/js/web2py.js, HTTP/1.1, 304, 0.001001
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/images/web2py_logo.png, HTTP/1.1, 200, 0.002001
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/images/book-5th.png, HTTP/1.1, 200, 0.000999
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/images/videos.png, HTTP/1.1, 200, 0.002011
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/images/infoworld2012.jpeg, HTTP/1.1, 200, 0.001001
127.0.0.1, 2025-01-07 14:12:00, GET, /examples/static/images/book-recipes.png, HTTP/1.1, 200, 0.001001
127.0.0.1, 2025-01-07 14:12:01, GET, /admin/default/site, HTTP/1.1, 200, 0.030377
127.0.0.1, 2025-01-07 14:12:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:12:02, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016047
127.0.0.1, 2025-01-07 14:12:02, GET, /favicon.ico, HTTP/1.1, 400, 0.001070
127.0.0.1, 2025-01-07 14:12:03, GET, /admin/default/site, HTTP/1.1, 200, 0.033475
127.0.0.1, 2025-01-07 14:12:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:13:15, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012160
127.0.0.1, 2025-01-07 14:13:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:13:16, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.018671
127.0.0.1, 2025-01-07 14:13:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:14:35, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013715
127.0.0.1, 2025-01-07 14:14:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:14:37, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.015175
127.0.0.1, 2025-01-07 14:14:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:15:35, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.019346
127.0.0.1, 2025-01-07 14:15:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000994
127.0.0.1, 2025-01-07 14:15:36, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012710
127.0.0.1, 2025-01-07 14:15:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:16:11, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012134
127.0.0.1, 2025-01-07 14:16:11, GET, /favicon.ico, HTTP/1.1, 400, 0.001174
127.0.0.1, 2025-01-07 14:16:36, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013607
127.0.0.1, 2025-01-07 14:16:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000715
127.0.0.1, 2025-01-07 14:16:59, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012392
127.0.0.1, 2025-01-07 14:16:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:18:24, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016811
127.0.0.1, 2025-01-07 14:18:24, GET, /favicon.ico, HTTP/1.1, 400, 0.001002
127.0.0.1, 2025-01-07 14:18:34, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.059273
127.0.0.1, 2025-01-07 14:18:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:19:04, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.009727
127.0.0.1, 2025-01-07 14:19:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:19:05, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016866
127.0.0.1, 2025-01-07 14:19:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:19:35, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013344
127.0.0.1, 2025-01-07 14:19:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:28, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.014683
127.0.0.1, 2025-01-07 14:21:28, GET, /favicon.ico, HTTP/1.1, 400, 0.001007
127.0.0.1, 2025-01-07 14:21:29, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012012
127.0.0.1, 2025-01-07 14:21:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:29, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.014515
127.0.0.1, 2025-01-07 14:21:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:29, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013494
127.0.0.1, 2025-01-07 14:21:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:47, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016304
127.0.0.1, 2025-01-07 14:21:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:48, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012821
127.0.0.1, 2025-01-07 14:21:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:21:48, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.010959
127.0.0.1, 2025-01-07 14:21:49, GET, /favicon.ico, HTTP/1.1, 400, 0.001003
127.0.0.1, 2025-01-07 14:21:49, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013285
127.0.0.1, 2025-01-07 14:21:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:23:31, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.012094
127.0.0.1, 2025-01-07 14:23:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:23:32, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.013710
127.0.0.1, 2025-01-07 14:23:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:23:33, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.017354
127.0.0.1, 2025-01-07 14:23:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:23:35, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.016771
127.0.0.1, 2025-01-07 14:23:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:24:02, GET, /gestao_suprimentos, HTTP/1.1, 404, 0.014793
127.0.0.1, 2025-01-07 14:24:03, GET, /favicon.ico, HTTP/1.1, 400, 0.001002
127.0.0.1, 2025-01-07 14:24:21, GET, /, HTTP/1.1, 303, 0.000998
127.0.0.1, 2025-01-07 14:24:21, GET, /welcome/default/index, HTTP/1.1, 200, 0.029236
127.0.0.1, 2025-01-07 14:24:21, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.001003
127.0.0.1, 2025-01-07 14:24:24, GET, /admin/default/site, HTTP/1.1, 200, 0.034940
127.0.0.1, 2025-01-07 14:24:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:25:40, GET, /gestao_suprimentos/default/index, HTTP/1.1, 404, 0.015315
127.0.0.1, 2025-01-07 14:25:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:25:41, GET, /admin/default/site, HTTP/1.1, 200, 0.026001
127.0.0.1, 2025-01-07 14:25:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:25:45, GET, /admin/default/errors/gestao_suprimentos, HTTP/1.1, 200, 0.132634
127.0.0.1, 2025-01-07 14:25:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:25:52, GET, /admin/default/site, HTTP/1.1, 200, 0.039890
127.0.0.1, 2025-01-07 14:25:52, GET, /favicon.ico, HTTP/1.1, 400, 0.001009
127.0.0.1, 2025-01-07 14:25:56, GET, /admin/default/errors/gestao_suprimentos, HTTP/1.1, 200, 0.031046
127.0.0.1, 2025-01-07 14:25:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:26:39, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-06.17-17-58.1866b9f1-2f04-4610-bf20-c401d6007f3d, HTTP/1.1, 200, 0.061759
127.0.0.1, 2025-01-07 14:26:39, GET, /favicon.ico, HTTP/1.1, 400, 0.001263
127.0.0.1, 2025-01-07 14:29:12, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-06.17-17-58.1866b9f1-2f04-4610-bf20-c401d6007f3d, HTTP/1.1, 200, 0.025756
127.0.0.1, 2025-01-07 14:29:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:30:20, GET, /admin/default/errors/gestao_suprimentos, HTTP/1.1, 200, 0.035914
127.0.0.1, 2025-01-07 14:30:20, GET, /favicon.ico, HTTP/1.1, 400, 0.001507
127.0.0.1, 2025-01-07 14:30:23, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-06.17-20-38.a8d64977-3594-483f-b431-cc667e92ed90, HTTP/1.1, 200, 0.050679
127.0.0.1, 2025-01-07 14:30:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:31:03, GET, /admin/default/errors/gestao_suprimentos, HTTP/1.1, 200, 0.033096
127.0.0.1, 2025-01-07 14:31:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:31:08, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-06.17-58-03.27c9eb80-37da-4c73-a4e0-8f7925d20c8d, HTTP/1.1, 200, 0.025692
127.0.0.1, 2025-01-07 14:31:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:31:11, GET, /admin/default/errors/gestao_suprimentos, HTTP/1.1, 200, 0.033014
127.0.0.1, 2025-01-07 14:31:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:31:22, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-06.17-58-03.27c9eb80-37da-4c73-a4e0-8f7925d20c8d, HTTP/1.1, 200, 0.023112
127.0.0.1, 2025-01-07 14:31:22, GET, /favicon.ico, HTTP/1.1, 400, 0.001002
127.0.0.1, 2025-01-07 14:31:58, GET, /admin/default/site, HTTP/1.1, 200, 0.032687
127.0.0.1, 2025-01-07 14:31:58, GET, /favicon.ico, HTTP/1.1, 400, 0.001507
127.0.0.1, 2025-01-07 14:34:05, GET, /admin/default/site, HTTP/1.1, 200, 0.041202
127.0.0.1, 2025-01-07 14:34:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:34:25, POST, /admin/default/site, HTTP/1.1, 303, 1.094425
127.0.0.1, 2025-01-07 14:34:25, GET, /admin/default/design/gestao_suprimentos, HTTP/1.1, 200, 0.177010
127.0.0.1, 2025-01-07 14:34:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:34:37, GET, /admin/default/site, HTTP/1.1, 200, 0.026149
127.0.0.1, 2025-01-07 14:34:37, GET, /favicon.ico, HTTP/1.1, 400, 0.001113
127.0.0.1, 2025-01-07 14:34:39, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.199460
127.0.0.1, 2025-01-07 14:34:39, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2025-01-07 14:35:38, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.023760
127.0.0.1, 2025-01-07 14:35:50, GET, /gestao_suprimentos/default/login/index, HTTP/1.1, 404, 0.015152
127.0.0.1, 2025-01-07 14:35:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:36:40, GET, /gestao_suprimentos/default/login/index.html, HTTP/1.1, 404, 0.010338
127.0.0.1, 2025-01-07 14:36:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:36:56, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.029336
127.0.0.1, 2025-01-07 14:41:54, GET, /gestao_suprimentos/default/index/login, HTTP/1.1, 200, 0.024019
127.0.0.1, 2025-01-07 14:41:54, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2025-01-07 14:42:15, GET, /gestao_suprimentos/default/login, HTTP/1.1, 404, 0.013318
127.0.0.1, 2025-01-07 14:42:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:42:23, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.024440
127.0.0.1, 2025-01-07 14:42:23, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.000996
127.0.0.1, 2025-01-07 14:43:14, GET, /gestao_suprimentos/default/login/indexlogin, HTTP/1.1, 404, 0.011472
127.0.0.1, 2025-01-07 14:43:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:43:45, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.029092
127.0.0.1, 2025-01-07 14:47:42, GET, /gestao_suprimentos/default/login, HTTP/1.1, 200, 0.024009
127.0.0.1, 2025-01-07 14:48:03, GET, /gestao_suprimentos/default/login/indexlogin, HTTP/1.1, 200, 0.024185
127.0.0.1, 2025-01-07 14:49:22, GET, /gestao_suprimentos/default/login/indexlogin, HTTP/1.1, 200, 0.017665
127.0.0.1, 2025-01-07 14:50:20, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.020108
127.0.0.1, 2025-01-07 14:50:20, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001009
127.0.0.1, 2025-01-07 14:50:33, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.019338
127.0.0.1, 2025-01-07 14:51:14, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.331416
127.0.0.1, 2025-01-07 14:51:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 14:51:25, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.022400
127.0.0.1, 2025-01-07 14:51:47, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.018408
127.0.0.1, 2025-01-07 14:52:56, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.026014
127.0.0.1, 2025-01-07 14:53:28, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.025952
127.0.0.1, 2025-01-07 14:53:28, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001002
127.0.0.1, 2025-01-07 14:53:46, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.020771
127.0.0.1, 2025-01-07 14:53:56, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.018461
127.0.0.1, 2025-01-07 14:57:01, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.073722
127.0.0.1, 2025-01-07 14:57:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:00:02, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.413040
127.0.0.1, 2025-01-07 15:00:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:00:34, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.093445
127.0.0.1, 2025-01-07 15:00:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:01:13, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.108928
127.0.0.1, 2025-01-07 15:01:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000992
127.0.0.1, 2025-01-07 15:01:51, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.081403
127.0.0.1, 2025-01-07 15:01:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:02:02, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-07.15-01-50.8b583c97-c073-4867-97ea-c0ec6dbbfe8e, HTTP/1.1, 200, 0.050168
127.0.0.1, 2025-01-07 15:02:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:03:03, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.080448
127.0.0.1, 2025-01-07 15:03:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:03:25, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.101812
127.0.0.1, 2025-01-07 15:03:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:03:55, GET, /gestao_suprimentos/default/index, HTTP/1.1, 500, 0.065972
127.0.0.1, 2025-01-07 15:03:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:03:57, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-07.15-03-55.b24fe8f9-e540-445b-a450-a9271f7caa19, HTTP/1.1, 200, 0.041597
127.0.0.1, 2025-01-07 15:03:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:04:22, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.027861
127.0.0.1, 2025-01-07 15:04:22, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001000
127.0.0.1, 2025-01-07 15:04:45, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.028240
127.0.0.1, 2025-01-07 15:06:25, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.029144
127.0.0.1, 2025-01-07 15:07:34, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.018090
127.0.0.1, 2025-01-07 15:07:34, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2025-01-07 15:08:25, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.041054
127.0.0.1, 2025-01-07 15:09:16, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.023870
127.0.0.1, 2025-01-07 15:09:19, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.022625
127.0.0.1, 2025-01-07 15:09:38, GET, /gestao_suprimentos/default/index, HTTP/1.1, 200, 0.020749
127.0.0.1, 2025-01-07 15:09:40, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.023987
127.0.0.1, 2025-01-07 15:09:45, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.027075
127.0.0.1, 2025-01-07 15:10:13, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.027753
127.0.0.1, 2025-01-07 15:10:16, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.022676
127.0.0.1, 2025-01-07 15:11:00, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.030344
127.0.0.1, 2025-01-07 15:11:29, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.032300
127.0.0.1, 2025-01-07 15:12:45, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.023447
127.0.0.1, 2025-01-07 15:12:55, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.016908
127.0.0.1, 2025-01-07 15:12:55, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001108
127.0.0.1, 2025-01-07 15:12:56, GET, /gestao_suprimentos/default/login/indexlogin, HTTP/1.1, 200, 0.024545
127.0.0.1, 2025-01-07 15:13:24, GET, /gestao_suprimentos/default/login/indexlogin, HTTP/1.1, 200, 0.024609
127.0.0.1, 2025-01-07 15:14:00, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.020695
127.0.0.1, 2025-01-07 15:14:02, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.033479
127.0.0.1, 2025-01-07 15:14:02, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001220
127.0.0.1, 2025-01-07 15:14:30, POST, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 303, 0.052042
127.0.0.1, 2025-01-07 15:14:30, GET, /gestao_suprimentos/default/listar_usuarios, HTTP/1.1, 404, 0.011791
127.0.0.1, 2025-01-07 15:14:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:15:06, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.026509
127.0.0.1, 2025-01-07 15:15:11, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.028988
127.0.0.1, 2025-01-07 15:15:11, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.001028
127.0.0.1, 2025-01-07 15:15:14, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.028462
127.0.0.1, 2025-01-07 15:17:40, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.017989
127.0.0.1, 2025-01-07 15:17:41, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.021488
127.0.0.1, 2025-01-07 15:19:19, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.020494
127.0.0.1, 2025-01-07 15:23:03, GET, /gestao_suprimentos/defaul, HTTP/1.1, 404, 0.020882
127.0.0.1, 2025-01-07 15:23:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:23:07, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.019060
127.0.0.1, 2025-01-07 15:23:07, GET, /gestao_suprimentos/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2025-01-07 15:23:19, GET, /gestao_suprimentos/default/cadastro_usuario, HTTP/1.1, 200, 0.022314
127.0.0.1, 2025-01-07 15:31:42, GET, /admin/default/ticket/gestao_suprimentos/127.0.0.1.2025-01-07.15-03-55.b24fe8f9-e540-445b-a450-a9271f7caa19, HTTP/1.1, 200, 0.036496
127.0.0.1, 2025-01-07 15:31:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2025-01-07 15:32:00, GET, /gestao_suprimentos/default, HTTP/1.1, 200, 0.018435
127.0.0.1, 2025-01-07 15:32:01, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.023932
127.0.0.1, 2025-01-07 15:33:47, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.025064
127.0.0.1, 2025-01-07 15:34:06, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.026153
127.0.0.1, 2025-01-07 15:34:17, GET, /gestao_suprimentos/default/login/main, HTTP/1.1, 200, 0.026171
